ACTL_FMLY_NUM,AGE,ARPU,AUTR_FAIL_MCNT,AUTR_FAIL_YN,AVG_CALL_FREQ,AVG_CALL_TIME,AVG_STLN_RATE,CB_GUIF_AMT,CB_GUIF_CNT,CNTT_LAMT_CNT,CNTT_LAMT_YN,CPT_LNIF_AMT,CPT_LNIF_BIG,CPT_LNIF_RATIO,CRDT_CARD,CRDT_CARD_CNT,CRDT_GRAD_DIFF,CRDT_LOAN_CNT,CRDT_OCCR_MDIF,CRLN_30OVDU_RATE,CRLN_OVDU_RATE,CRMM_OVDU_AMT,CTCD_OCCR_MDIF,CUST_FMLY_NUM,CUST_JOB_INCM,DTI,FAIL_COUNT,FMLY_CLAM_CNT,FMLY_GDINS_MNPREM,FMLY_PLPY_CNT,FMLY_SVINS_MNPREM,FMLY_TOT_PREM,FYCM_PAID_AMT,GDINS_MON_PREM,HIGH_AMT_RATE,HSHD_INFR_INCM,LAST_CHLD_AGE,LNIF_CNT,LOW_AMT_RATE,LT1Y_CLOD_RATE,LT1Y_CTLT_CNT,LT1Y_CTLT_YN,LT1Y_MXOD_AMT,LT1Y_PEOD_RATE_YN,LT1Y_SLOD_RATE,LT1Y_STLN_AMT,LTST_CRDT_GRAD,L_H_RATE,MATE_JOB_INCM,MAX_MON_PREM,MIN_CNTT_DATE,MOBL_FATY_PRC,MOBL_PRIN,MON_TLFE_AMT,NUM_DAY_SUSP,NUM_DAY_SUSP_YN,OVDU_HIGH_RATE,PREM_OVDU_RATE,SPART_LNIF_CNT,SPART_LNIF_YN,SPTCT_OCCR_MDIF,STLN_REMN_AMT,STRT_CRDT_GRAD,SVINS_MON_PREM,TEL_CNTT_QTR,TEL_OVDU_RATE,TLFE_UNPD_CNT,TOTAL_DELAY_RATE,TOT_CRLN_AMT,TOT_LNIF_AMT,TOT_LOAN_CNT,TOT_PREM,TOT_REPY_AMT,dv_0_1,dv_10_11,dv_10_9,dv_11_10,dv_11_12,dv_12_11,dv_12_13,dv_13_12,dv_13_14,dv_14_13,dv_14_15,dv_15_14,dv_15_16,dv_16_15,dv_16_17,dv_17_16,dv_17_18,dv_18_17,dv_18_19,dv_19_18,dv_19_20,dv_1_0,dv_1_2,dv_20_19,dv_20_21,dv_21_20,dv_21_22,dv_22_21,dv_22_23,dv_23_22,dv_23_24,dv_24_23,dv_24_25,dv_25_24,dv_25_26,dv_26_25,dv_26_27,dv_27_26,dv_27_28,dv_28_27,dv_28_29,dv_29_28,dv_29_30,dv_2_1,dv_2_3,dv_30_29,dv_30_31,dv_31_30,dv_31_32,dv_32_31,dv_32_33,dv_33_32,dv_33_34,dv_34_33,dv_34_35,dv_35_34,dv_35_36,dv_36_35,dv_36_37,dv_37_36,dv_37_38,dv_38_37,dv_38_39,dv_39_38,dv_39_40,dv_3_2,dv_3_4,dv_40_39,dv_40_41,dv_41_40,dv_41_42,dv_42_41,dv_42_43,dv_43_42,dv_43_44,dv_44_43,dv_44_45,dv_45_44,dv_45_46,dv_46_45,dv_46_47,dv_47_46,dv_47_48,dv_48_47,dv_48_49,dv_49_48,dv_49_50,dv_4_3,dv_4_5,dv_50_49,dv_50_51,dv_51_50,dv_51_52,dv_52_51,dv_52_53,dv_53_52,dv_53_54,dv_54_53,dv_54_55,dv_55_54,dv_55_56,dv_56_55,dv_56_57,dv_57_56,dv_57_58,dv_58_57,dv_58_59,dv_59_58,dv_59_60,dv_5_4,dv_5_6,dv_60_59,dv_60_61,dv_61_60,dv_61_62,dv_62_61,dv_62_63,dv_63_62,dv_63_64,dv_64_63,dv_64_65,dv_65_64,dv_65_66,dv_66_65,dv_66_67,dv_67_66,dv_67_68,dv_68_67,dv_68_69,dv_69_68,dv_69_70,dv_6_5,dv_6_7,dv_70_69,dv_70_71,dv_71_70,dv_71_72,dv_72_71,dv_72_73,dv_73_72,dv_7_6,dv_7_8,dv_8_7,dv_8_9,dv_9_10,dv_9_8,SEX_0,SEX_1,SEX_2,TEL_MBSP_GRAD_0,TEL_MBSP_GRAD_E,TEL_MBSP_GRAD_Q,TEL_MBSP_GRAD_R,TEL_MBSP_GRAD_W,CBPT_MBSP_YN_N,CBPT_MBSP_YN_Y,PAYM_METD_0,PAYM_METD_G,PAYM_METD_K,PAYM_METD_O,PAYM_METD_R,LINE_STUS_S,LINE_STUS_U,LT1Y_PEOD_RATE_C_0,LT1Y_PEOD_RATE_C_10,LT1Y_PEOD_RATE_C_20,LT1Y_PEOD_RATE_C_30,LT1Y_PEOD_RATE_C_40,LT1Y_PEOD_RATE_C_50,LT1Y_PEOD_RATE_C_60,LT1Y_PEOD_RATE_C_90,LT1Y_PEOD_RATE_C_91,OCCP_NAME_C_01,OCCP_NAME_C_02,OCCP_NAME_C_03,OCCP_NAME_C_04,OCCP_NAME_C_05,OCCP_NAME_C_06,OCCP_NAME_C_07,OCCP_NAME_C_08,OCCP_NAME_C_09,OCCP_NAME_C_10,OCCP_NAME_C_11,OCCP_NAME_C_12,OCCP_NAME_C_13,OCCP_NAME_C_14,OCCP_NAME_C_15,OCCP_NAME_C_16,MATE_OCCP_NAME_C_01,MATE_OCCP_NAME_C_02,MATE_OCCP_NAME_C_03,MATE_OCCP_NAME_C_04,MATE_OCCP_NAME_C_05,MATE_OCCP_NAME_C_06,MATE_OCCP_NAME_C_07,MATE_OCCP_NAME_C_08,MATE_OCCP_NAME_C_09,MATE_OCCP_NAME_C_10,MATE_OCCP_NAME_C_11,MATE_OCCP_NAME_C_12,MATE_OCCP_NAME_C_13,MATE_OCCP_NAME_C_14,MATE_OCCP_NAME_C_15,MATE_OCCP_NAME_C_16,TARGET
6,60,20000,0,0.0,1,0,0,0,0,1,1.0,0,0,0.0,363,3,0,0,25,0,0,0,121,2,0,0.0,0,0,230000,0,0,29000000,0,140000,1.0,8100,29,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,990000,0,0,0,20000,0,0.0,0.0,6,0,0.0,0,0,0,0,20142,0.0,0,6,0,348001,-0.4,17000000,0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,121.0,0.008264462809917356,3.0,0.0,0.0,0.0,0.0,25.0,25.0,10.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,230000.0,333.3333333333333,20000.0,0.0,0.0,0.0,0.0,29000000.0,29000000.0,0.0,0.0,140000.0,140000.0,7.142857142857143e-06,0.0001234567901234568,8100.0,279.31034482758616,0.003580246913580247,29.0,0.03448275862068965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990000.0,990000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20142.0,20142.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,348001.0,348001.0,-1.149421984419585e-06,-2.3529411764705885e-08,17000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,50,30000,0,0.0,94,88,0,0,0,0,0.0,0,0,0.0,121,1,0,0,1,0,0,0,121,1,7000,3.8569999999999998,0,0,200000,0,0,1000000,0,200000,27001.333360000004,9400,19,3,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,200000,0,900000,200000,70000,0,0.0,0.0,0,1,1.0,85,0,0,0,20132,0.0,0,0,0,27001,0.09,1000000,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,0.00014285714285714287,7000.0,1814.8820326678765,0.0005510000000000001,3.8569999999999998,0.0,0.0,0.0,0.0,200000.0,200000.0,600.0,30000.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,200000.0,7.407041620258711,0.1350066668,2.8724822723404264,0.3481309561521594,494.73684210526324,0.002021276595744681,6.333333333333332,0.15789473684210525,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,0.0,0.0,900000.0,4.5,0.2222222222222222,2.8571428571428568,0.35,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94.0,1.068181818181818,1.0,0.011764705882352941,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,20132.0,20132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659576,88.0,27001.0,300011.11111111107,3.3332098811155136e-06,9e-08,11111111.111111112,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,45,60000,13,1.0,82,307,93,0,0,1,1.0,1,0,0.0,73,1,-7,3,1,0,31,420000,73,1,3100,4.8389999999999995,13,1,120000,1,0,34000000,600000,120000,12001.0,9200,19,6,6.670000000000001e-05,0,0,0.0,420000,1.0,20,3000000,7,1.0,6100,490000,200201,900000,880000,420000,0,0.0,1.0,35,3,1.0,85,16000000,0,0,20133,1.0,0,55,6000000,15001,1.39,34000000,3000000,0.08888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0136986301369863,1.0,-7.0,-2.333333333333333,3.0,3.0,0.3333333333333333,1.0,11.25,0.00075,0.0,0.0,31.0,7.380952380952382e-05,13548.387096774191,5753.424657534247,0.0001738095238095238,73.0,0.0136986301369863,0.0003225806451612903,3100.0,640.6282289729282,0.0015609677419354839,0.3722307692307693,2.6865054763380862,13.0,0.07692307692307693,8.333333333333334e-06,120000.0,120000.0,1333.3333333333333,4615.384615384615,8.333333333333334e-06,1.0,0.0,0.0,34000000.0,56.66666666666666,0.017647058823529408,5.0,0.2,9.999166736105325,0.10000833333333334,1.3044565217391304,0.7666027831014082,484.2105263157895,0.002065217391304348,3.1666666666666665,0.3157894736842105,89955.02248875561,1.1116666666666666e-05,6.670000000000001e-05,0.00021666666666666666,13.0,0.0,0.0,0.0,0.0,0.0,0.0,420000.0,420000.0,2.3809523809523808e-06,0.05,20.0,6.6666666666666675e-06,150000.0,428571.4285714286,2.333333333333333e-06,7.0,0.14285714285714285,0.00016393442622950817,6100.0,0.012448979591836737,0.07692307692307693,0.012195121951219513,80.327868852459,2.447540222076813,0.4085734693877551,0.2224455555555556,4.4954820405492475,1.0227272727272727,0.9777777777777776,2.095238095238096,0.4772727272727273,420000.0,0.0,0.0,0.0,0.0,1.0,0.028571428571428567,35.0,11.666666666666664,0.08571428571428573,3.0,82.0,0.2671009771986971,0.3333333333333333,0.011764705882352941,85.0,5.3125e-06,188235.29411764702,16000000.0,0.0,0.0,0.0,0.0,20133.0,20133.0,4.966969651815427e-05,1.0,0.0,0.0,55.0,9.166666666666666e-06,109090.90909090909,399.97333511099265,3.7439024390243913,3.3010752688172045,0.0025001666666666666,10792.086330935252,9.266048930071328e-05,4.088235294117647e-08,24460431.654676266,11.333333333333336,0.08823529411764706,0.30293159609120524,93.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,45,50000,19,1.0,81,129,97,0,0,0,0.0,0,0,0.0,242,2,0,0,37,0,0,0,121,1,0,0.0,19,0,110000,0,0,11000000,0,110000,57001.71429,5800,19,4,0.0,0,0,0.0,0,1.0,10,2000000,0,0.0,5800,110000,0,900000,90000,80000,0,0.0,0.0,37,1,1.0,37,3000000,0,0,20132,0.0,0,47,0,105001,-0.31,11000000,0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,0.008264462809917356,2.0,0.0,0.0,0.0,0.0,37.0,37.0,15.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,110000.0,110000.0,1111.111111111111,2631.578947368421,0.0,0.0,0.0,0.0,11000000.0,11000000.0,0.0,0.0,110000.0,1.9297665231674916,0.5181974026363636,9.82788177413793,0.10175132576701318,305.2631578947368,0.0032758620689655174,4.75,0.21052631578947367,4.0,0.0,0.0,0.00037999999999999997,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,10.0,5e-06,200000.0,2000000.0,0.0,0.0,0.0,0.0,5800.0,0.052727272727272734,0.05263157894736842,0.012345679012345678,18.96551724137931,110000.0,0.0,0.0,900000.0,10.0,0.1,1.125,0.8888888888888888,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.027027027027027032,1.0,81.0,0.627906976744186,1.0,0.027027027027027032,37.0,1.2333333333333333e-05,81081.08108108108,3000000.0,0.0,0.0,0.0,0.0,20132.0,20132.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,1.5925925925925926,1.3298969072164948,105001.0,105001.0,-2.9523528347349066e-06,-2.8181818181818182e-08,11000000.0,11000000.0,0.0,0.751937984496124,97.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,50,40000,0,0.0,89,84,45,0,0,0,0.0,0,0,0.0,363,3,0,0,109,0,0,0,121,1,4700,0.639,0,4,130000,1,0,20000000,1700000,130000,1.0,4700,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,300000,0,1000000,0,50000,0,0.0,0.0,7,0,0.0,0,7000000,0,0,20122,0.0,0,7,0,3001,-0.4,20000000,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,121.0,0.008264462809917356,3.0,0.0,0.0,0.0,0.0,109.0,109.0,50.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,0.0002127659574468085,4700.0,7355.242566510172,0.00013595744680851065,0.639,0.0,0.0,4.0,3.076923076923077e-05,32500.0,130000.0,800.0,40000.0,7.692307692307692e-06,1.0,0.0,0.0,20000000.0,11.764705882352944,0.085,13.076923076923075,0.07647058823529412,130000.0,7.692307692307692e-06,0.0002127659574468085,4700.0,4700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,89.0,1.0595238095238095,0.0,0.0,0.0,0.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,20122.0,20122.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.9438202247191012,1.8666666666666667,3001.0,3001.0,-0.0001332889036987671,-2e-08,20000000.0,20000000.0,0.0,0.5357142857142857,45.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,55,50000,2,1.0,46,38,0,0,0,0,0.0,0,0,0.0,484,4,0,0,13,0,0,0,121,1,0,0.0,2,2,260000,3,0,48000000,100000,260000,1.0,7800,24,2,0.0,0,0,0.0,80000,1.0,0,0,0,0.0,0,490000,0,800000,0,50000,0,0.0,1.6,9,1,1.0,13,0,0,0,20142,0.0,0,9,0,1,0.49,48000000,0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,121.0,0.008264462809917356,4.0,0.0,0.0,0.0,0.0,13.0,13.0,11.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,7.692307692307692e-06,130000.0,86666.66666666669,909.0909090909092,25000.0,1.1538461538461538e-05,3.0,0.0,0.0,48000000.0,480.0,0.0020833333333333333,0.38461538461538464,2.6,260000.0,3.846153846153846e-06,0.0001282051282051282,7800.0,325.0,0.003076923076923077,12.0,0.08333333333333333,2.0,0.0,0.0,4e-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,1.25e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.021739130434782608,490000.0,490000.0,0.0,0.0,800000.0,800000.0,0.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,1.6,0.17777777777777778,5.625,9.0,0.1111111111111111,1.0,46.0,1.2105263157894737,1.0,0.07692307692307693,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20142.0,20142.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.8260869565217391,38.0,1.0,2.0408163265306123,0.49,1.0208333333333334e-08,97959183.67346941,48000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,40,40000,1,1.0,56,365,0,0,0,0,0.0,1,0,0.0,147,3,0,0,0,0,0,0,49,2,4500,18.667,1,2,190000,1,0,38000000,500000,190000,1.0,5100,0,4,1.19e-05,0,0,0.0,0,1.0,0,0,0,1.0,0,190000,0,600000,160000,60000,0,0.0,0.0,10,2,1.0,0,0,0,0,20144,0.0,0,10,0,84001,0.9,31000000,0,0.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,147.0,49.0,0.020408163265306117,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,49.0,24.5,0.040816326530612235,0.0004444444444444444,2250.0,241.0671238013607,0.0041482222222222215,18.667,0.05357047195585793,0.5,2.0,1.0526315789473683e-05,95000.0,190000.0,1000.0,40000.0,5.263157894736841e-06,1.0,0.0,0.0,38000000.0,76.0,0.013157894736842105,2.631578947368421,0.38,190000.0,5.263157894736841e-06,0.000196078431372549,5100.0,5100.0,0.0,0.0,4.0,336134.45378151257,2.9750000000000007e-06,1.19e-05,2.5e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.017857142857142856,190000.0,190000.0,0.0,0.0,600000.0,3.75,0.26666666666666666,2.6666666666666665,0.375,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.2,2.0,56.0,0.15342465753424658,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20144.0,20144.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,6.517857142857142,365.0,84001.0,93334.44444444444,1.0714158164783753e-05,2.9032258064516128e-08,34444444.44444444,31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,55,60000,21,1.0,0,42,0,0,0,0,0.0,0,0,0.0,484,4,0,0,13,0,0,0,121,2,0,0.0,21,11,490000,1,0,60000000,1800000,340000,9002.0,10000,29,1,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0,490000,0,0,0,0,0,0.0,0.0,7,0,0.0,0,0,0,0,20111,0.0,0,7,0,9001,-0.4,48000000,0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,121.0,0.008264462809917356,4.0,0.0,0.0,0.0,0.0,13.0,13.0,13.75,0.0009166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,2.0,0.0,0.0,0.0,0.0,21.0,1.9090909090909087,0.5238095238095238,2.2448979591836734e-05,44545.454545454544,490000.0,1090.909090909091,2857.142857142857,2.0408163265306117e-06,1.0,0.0,0.0,60000000.0,33.333333333333336,0.03,5.294117647058823,0.18888888888888888,37.76938458120418,0.026476470588235296,0.9002,1.110864252388358,344.82758620689657,0.0029,29.0,0.03448275862068965,1.0,0.0,0.0,0.00035,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,490000.0,490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20111.0,20111.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,42.0,42.0,9001.0,9001.0,-4.4439506721475393e-05,-8.333333333333334e-09,48000000.0,48000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,45,30000,34,1.0,115,432,95,0,0,0,0.0,0,0,0.0,242,2,0,0,85,0,0,0,121,1,4500,6.0,34,6,490000,0,0,35000000,4000000,490000,27002.0,11100,19,1,0.0,0,0,0.0,0,0.0,10,2000000,0,0.0,6800,490000,0,800000,190000,50000,0,0.0,0.0,27,0,0.0,0,6000000,0,0,20141,0.0,0,37,0,27001,-0.4,35000000,0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,121.0,0.008264462809917356,2.0,0.0,0.0,0.0,0.0,85.0,85.0,11.25,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,0.0002222222222222222,4500.0,750.0,0.0013333333333333333,0.17647058823529413,5.666666666666668,5.666666666666668,0.17647058823529413,1.2244897959183674e-05,81666.66666666669,490000.0,666.6666666666666,882.3529411764706,0.0,0.0,0.0,0.0,35000000.0,8.75,0.11428571428571427,8.16326530612245,0.1225,18.14680394044885,0.05510612244897959,2.4326126126126124,0.4110806606918006,584.2105263157895,0.0017117117117117118,19.0,0.05263157894736842,1.0,0.0,0.0,0.0011333333333333336,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5e-06,200000.0,2000000.0,0.0,0.0,0.0,0.0,6800.0,0.013877551020408165,0.029411764705882356,0.008695652173913044,72.05882352941177,490000.0,0.0,0.0,800000.0,4.2105263157894735,0.2375,3.8,0.2631578947368421,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,115.0,0.2662037037037037,0.0,0.0,0.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,20141.0,20141.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,3.756521739130435,4.547368421052632,27001.0,27001.0,-1.4814266138291175e-05,-1.1428571428571429e-08,35000000.0,35000000.0,0.0,0.2199074074074074,95.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,55,40000,0,0.0,95,186,0,0,0,0,0.0,6001,0,1.0,25,1,0,0,1,0,0,0,25,1,5400,1.111,0,3,0,1,0,12000000,200000,0,6001.0,9700,24,2,1.0,0,0,0.0,0,0.0,0,0,0,0.000166639,4400,70000,0,900000,550000,70000,0,0.0,0.0,12,1,1.0,1,0,0,0,20122,0.0,0,12,0,6001,0.41,12000000,0,0.07272727272727272,0.0,0.0,0.0,0.0,6001.0,6001.0,0.0,0.0,1.0,0.04,25.0,25.0,0.04,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13.75,0.001375,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.04,0.0001851851851851852,5400.0,4860.48604860486,0.00020574074074074076,1.111,0.0,0.0,3.0,3.0,0.0,0.0,727.2727272727273,40000.0,1.0,1.0,0.0,0.0,12000000.0,60.0,0.016666666666666666,200000.0,0.0,0.0,6001.0,0.618659793814433,1.6163972671221465,404.16666666666674,0.002474226804123711,12.0,0.08333333333333333,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166639,3.78725e-08,26404383.12759918,0.06285714285714286,0.0,0.0,15.909090909090908,70000.0,0.0,0.0,900000.0,1.6363636363636365,0.6111111111111112,7.857142857142858,0.12727272727272726,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.08333333333333333,1.0,95.0,0.510752688172043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20122.0,20122.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.9578947368421051,186.0,6001.0,14636.58536585366,6.832194634227628e-05,3.416666666666666e-08,29268292.68292683,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
